state,url,address,centernum
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,358
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email:,359
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,360
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Womankind Pregnancy Testing,361
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 526 W. Wisconsin Ave.,362
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Appleton, WI 54911",363
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.731.4354,364
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,365
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,"Catholic Charities, Inc.",366
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 131 W Maple Ave.,367
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Beaver Dam, WI 53916",368
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.887.9546,369
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,370
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Stateline Pregnancy Center,371
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 347 W. Grand Avenue,372
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Beloit, WI 53511",373
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 608.365.5433,374
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,375
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Burlington CPC,376
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," 340 N. Pine St., Suite 1",377
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Burlington, WI 53105",378
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 262.763.4871,379
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,380
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,381
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,382
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Catholic Charities,383
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 448 North Dewey Street,384
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Eau Claire, WI 54703",385
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 715.832.6644,386
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,387
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,388
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,389
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Bethany Christian Services,390
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," 14 Western Avenue, Suite 2",391
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Fond Du Lac, WI 54935",392
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.923.6577,393
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24-Hour Hotline: 1.800.BETHANY,394
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Mom's Home/Alexandrina,395
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 101 N Webster Ave,396
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Green Bay, WI 54301",397
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.435.4191,398
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,399
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Pregnancy Counseling Center,400
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 430 S. Webster Ave.,401
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Green Bay, WI 54302",402
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.433.9955,403
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Hartford Pregnancy Help Center,404
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 64 North Main St.,405
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Hartford, WI 53027",406
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 262.673.3733,407
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,408
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Pregnancy Helpline,409
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," 21 South Jackson St., Suite C",410
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Janesville, WI 53548",411
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 608.755.9739,412
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,413
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,414
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,415
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Care Net Pregnancy Center,416
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 2222 Roosevelt Road,417
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Kenosha, WI 53143",418
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 262.658.2222,419
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,420
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Genesis House of SE Wisconsin,421
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 9302 39th Ave.,422
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Pleasant Prairie, WI 53158",423
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 262.697.1510,424
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,425
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,426
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,427
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,"Catholic Charities, Inc.",428
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 3710 East Ave. S.,429
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," La Crosse, WI 54602-0266",430
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 608.782.0710,431
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 1.888.212.4357,432
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,433
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,434
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,435
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Agape Pregnancy Resource Center,436
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 715 Rose St.,437
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," LaCrosse, WI 54603",438
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 608.784.4966,439
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,440
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,441
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,442
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Pregnancy Resources Center,443
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 1108 College Avenue West,444
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Ladysmith, WI 54848",445
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 715.532.7600,446
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Care Net of Madison,447
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 1350 MacArthur Rd,448
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Madison, WI 53714",449
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 608.259.1606,450
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,451
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,452
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,453
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Access Women's Center,454
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 2701 East Washington Ave.,455
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Madison, WI 53704",456
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 608.241.8153,457
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 1.888.285.4103,458
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,459
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,460
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,461
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Bay Area Pregnancy Services,462
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 2420 Hall Avenue,463
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Marinette, WI 54449",464
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 715.732.4305,465
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Birthright of Marshfield,466
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 149 N. Central,467
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Marshfield, WI 54449",468
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 715.384.4816,469
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24-Hour hotline: 1.800.550.4900,470
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,471
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,The Hannah Center,472
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 212 E Third St.,473
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Marshfield, WI 54449",474
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 715.387.6300,475
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,476
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,477
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,478
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Hope Network,479
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, P.O. Box 531,480
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Menomonee Falls, WI 53052",481
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 414.251.7333,482
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,483
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Care Net Pregnancy Center of Milwaukee,484
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 2917 N Oakland Ave,485
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Milwaukee, WI 53211",486
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 414.962.2212,487
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Alpha Women's Center,488
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 4820 W Lisbon Ave,489
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Milwaukee, WI 53208",490
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 414.445.2273,491
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Assoc. Pregnancy Counseling Services,492
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 9550 W. Brown Deer Rd.,493
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Milwaukee, WI 53224",494
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24-hour Hotline: 414.727.8177,495
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24-hour Hotline: 1.800.712.4357,496
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,497
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,498
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,499
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Assoc. Pregnancy Counseling Services,500
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 1214 S. 8th St.,501
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Milwaukee, WI 53204",502
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24-hour Hotline: 414.727.8177,503
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24-hour Hotline: 1.800.712.4357,504
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,505
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,506
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Assoc. Pregnancy Counseling Services,507
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 2223 E. Kenwood Blvd.,508
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Milwaukee, WI 53211",509
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24-hour Hotline: 414.727.8177,510
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24-hour Hotline: 1.800.712.4357,511
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,512
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,513
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Pregnancy Help Center Of Milwaukee,514
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 6234 W Capitol Dr.,515
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Milwaukee, WI 53216",516
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 414.463.9707,517
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,518
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,519
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,520
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Pregnancy Help Center Of Milwaukee Inc,521
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 2029 W Mitchell St.,522
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Milwaukee WI 53204,523
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 414.645.4050,524
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,525
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,526
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Southside Pregnancy Help Center,527
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 5424 W. Bluemound Rd.,528
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Milwaukee WI 53208,529
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 414.258.2864,530
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Women's Care Center,531
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," 1225 W Historic Mitchell St., Ste. 217",532
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Milwaukee WI 53204,533
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 414.645.4050,534
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website:,535
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Email: ,536
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Women's Support Center,537
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, The Pettibone Mansion ,538
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 2051 W. Wisconsin Ave. ,539
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Milwaukee, WI 53233",540
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 414.934.8888,541
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,542
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email:  ,543
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,544
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Care Net of Green County,545
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 1508 11th Street,546
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Monroe, WI 53566",547
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 608.325.5051,548
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,New London Pregnancy Information Center,549
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 102 Northridge Drive,550
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," New London, WI 54961",551
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,552
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Lake Area Pregnancy Helpline,553
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 24 S Main St,554
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Oconomowoc, WI 53066",555
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 262.569.8007,556
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,557
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Catholic Charities,558
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," 36 Broad St., # 200",559
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Oshkosh, WI 54901",560
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.235.6002,561
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,562
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Bella Medical Clinic,563
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 1484 W. South Park Ave.,564
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Oshkosh, WI 54902",565
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.231.6006,566
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,567
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,568
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,569
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Pregnancy Help Line,570
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, P.O. Box 159,571
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Platteville WI 53818,572
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 608.348.7511,573
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 1.877.722.8351,574
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,575
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,576
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,577
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,578
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Family Source Center,579
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," 1500 Douglas Drive, Suite B",580
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Plymouth, WI 53073",581
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.892.6706,582
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,583
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Alpha Center,584
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 3821 Spring St.,585
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Racine, WI 53405",586
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 262.637.8323,587
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,588
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Email: ,589
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, ,590
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Family Resource Center,591
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 2508 S. 8th Street,592
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html," Sheboyan, WI 53801",593
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 920.208.6266,594
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Website: ,595
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html,Lake Superior Life Center,596
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, 3600 Tower Ave.,597
Wisconsin,http://www.lifecall.org/cpc/wisconsin.html, Superior. WI 54880,598
